,value
2012-12-21 12:00:00,738.0007473841556
2012-12-21 15:00:00,803.1988041853512
2012-12-21 18:00:00,866.0201793721973
2012-12-21 21:00:00,675.6502242152466
2012-12-22 00:00:00,387.04783258594927
2012-12-22 03:00:00,394.14798206278033
2012-12-22 06:00:00,643.3370702541107
2012-12-22 09:00:00,797.3355754857997
2012-12-22 12:00:00,758.381913303438
2012-12-22 15:00:00,822.2982062780269
2012-12-22 18:00:00,909.4843049327357
2012-12-22 21:00:00,696.7414050822125
2012-12-23 00:00:00,380.31016442451437
2012-12-23 03:00:00,369.83183856502245
2012-12-23 06:00:00,638.6061285500749
2012-12-23 09:00:00,790.0896860986546
2012-12-23 12:00:00,775.3550074738415
2012-12-23 15:00:00,824.678624813154
2012-12-23 18:00:00,912.1150971599404
2012-12-23 21:00:00,684.6375186846038
2012-12-24 00:00:00,354.8766816143497
2012-12-24 03:00:00,362.3542600896861
2012-12-24 06:00:00,657.2010463378177
2012-12-24 09:00:00,795.0710014947682
2012-12-24 12:00:00,768.9910313901345
2012-12-24 15:00:00,780.4633781763827
2012-12-24 18:00:00,703.9349775784754
2012-12-24 21:00:00,587.1076233183857
2012-12-25 00:00:00,335.0597907324363
2012-12-25 03:00:00,351.88714499252615
2012-12-25 06:00:00,488.3893871449925
2012-12-25 09:00:00,553.0866965620327
2012-12-25 12:00:00,518.6733931240657
2012-12-25 15:00:00,587.111360239163
2012-12-25 18:00:00,640.5829596412557
2012-12-25 21:00:00,566.5396113602391
2012-12-26 00:00:00,296.1659192825113
2012-12-26 03:00:00,325.7137518684604
2012-12-26 06:00:00,599.076980568012
2012-12-26 09:00:00,688.9760837070254
2012-12-26 12:00:00,676.1472346786248
2012-12-26 15:00:00,769.8542600896861
2012-12-26 18:00:00,822.9334828101645
2012-12-26 21:00:00,612.0478325859492
2012-12-27 00:00:00,336.1846038863976
2012-12-27 03:00:00,356.74887892376677
2012-12-27 06:00:00,614.4058295964124
2012-12-27 09:00:00,690.0896860986549
2012-12-27 12:00:00,692.3355754857997
2012-12-27 15:00:00,761.1061285500746
2012-12-27 18:00:00,824.0470852017935
2012-12-27 21:00:00,642.5934230194322
2012-12-28 00:00:00,348.52017937219733
2012-12-28 03:00:00,360.1121076233183
2012-12-28 06:00:00,596.4611360239163
2012-12-28 09:00:00,684.4805680119583
2012-12-28 12:00:00,661.6479820627802
2012-12-28 15:00:00,749.9887892376682
2012-12-28 18:00:00,821.4275037369208
2012-12-28 21:00:00,636.8497757847535
2012-12-29 00:00:00,349.2750373692077
2012-12-29 03:00:00,357.4962630792227
2012-12-29 06:00:00,610.0448430493274
2012-12-29 09:00:00,812.3281016442451
2012-12-29 12:00:00,758.1240657698057
2012-12-29 15:00:00,827.2982062780269
2012-12-29 18:00:00,944.7085201793724
2012-12-29 21:00:00,668.4304932735425
2012-12-30 00:00:00,348.15396113602395
2012-12-30 03:00:00,352.63452914798205
2012-12-30 06:00:00,606.6816143497758
2012-12-30 09:00:00,840.0597907324365
2012-12-30 12:00:00,752.1449925261585
2012-12-30 15:00:00,842.7914798206276
2012-12-30 18:00:00,905.0000000000001
2012-12-30 21:00:00,662.4402092675635
2012-12-31 00:00:00,347.39910313901345
2012-12-31 03:00:00,357.8699551569509
2012-12-31 06:00:00,628.6173393124066
2012-12-31 09:00:00,856.5396113602388
2012-12-31 12:00:00,752.5186846038864
2012-12-31 15:00:00,814.5627802690582
2012-12-31 18:00:00,791.9581464872944
2012-12-31 21:00:00,597.8363228699553
2013-01-01 00:00:00,332.0702541106129
2013-01-01 03:00:00,351.1397608370701
2013-01-01 06:00:00,478.2847533632286
2013-01-01 09:00:00,634.730941704036
2013-01-01 12:00:00,522.4103139013453
2013-01-01 15:00:00,623.1390134529148
2013-01-01 18:00:00,716.2967115097159
2013-01-01 21:00:00,580.6390134529149
2013-01-02 00:00:00,430.0485799701045
2013-01-02 03:00:00,464.08071748878916
2013-01-02 06:00:00,593.4641255605382
2013-01-02 09:00:00,752.1225710014947
2013-01-02 12:00:00,656.9357249626306
2013-01-02 15:00:00,762.8736920777279
2013-01-02 18:00:00,883.6322869955156
2013-01-02 21:00:00,622.6681614349774
2013-01-03 00:00:00,440.9005979073243
2013-01-03 03:00:00,467.07399103139005
2013-01-03 06:00:00,590.0971599402093
2013-01-03 09:00:00,721.6816143497759
2013-01-03 12:00:00,641.8348281016443
2013-01-03 15:00:00,722.6420029895368
2013-01-03 18:00:00,810.5605381165919
2013-01-03 21:00:00,603.195067264574
2013-01-04 00:00:00,448.37443946188336
2013-01-04 03:00:00,475.6651718983558
2013-01-04 06:00:00,608.1801195814649
2013-01-04 09:00:00,664.144245142003
2013-01-04 12:00:00,632.1150971599401
2013-01-04 15:00:00,725.5493273542602
2013-01-04 18:00:00,805.6875934230193
2013-01-04 21:00:00,618.2772795216741
2013-01-05 00:00:00,331.70403587443957
2013-01-05 03:00:00,340.30269058295966
2013-01-05 06:00:00,580.0074738415545
2013-01-05 09:00:00,717.0478325859493
2013-01-05 12:00:00,676.6218236173393
2013-01-05 15:00:00,759.1255605381166
2013-01-05 18:00:00,798.2025411061287
2013-01-05 21:00:00,602.686846038864
2013-01-06 00:00:00,334.319880418535
2013-01-06 03:00:00,339.1741405082212
2013-01-06 06:00:00,582.3729446935725
2013-01-06 09:00:00,686.4798206278027
2013-01-06 12:00:00,688.340807174888
2013-01-06 15:00:00,751.3714499252616
2013-01-06 18:00:00,801.3266068759341
2013-01-06 21:00:00,594.2152466367713
2013-01-07 00:00:00,442.0216741405082
2013-01-07 03:00:00,464.45067264573976
2013-01-07 06:00:00,591.7189835575485
2013-01-07 09:00:00,715.9529147982063
2013-01-07 12:00:00,653.7107623318385
2013-01-07 15:00:00,732.1599402092675
2013-01-07 18:00:00,884.0097159940209
2013-01-07 21:00:00,613.1763826606876
2013-01-08 00:00:00,444.26382660687597
2013-01-08 03:00:00,465.9454409566517
2013-01-08 06:00:00,550.9603886397607
2013-01-08 09:00:00,752.3692077727952
2013-01-08 12:00:00,669.7608370702541
2013-01-08 15:00:00,744.1367713004483
2013-01-08 18:00:00,887.3804185351274
2013-01-08 21:00:00,606.5844544095665
2013-01-09 00:00:00,392.64947683109125
2013-01-09 03:00:00,418.07548579970097
2013-01-09 06:00:00,585.9865470852019
2013-01-09 09:00:00,769.2301943198803
2013-01-09 12:00:00,661.8011958146486
2013-01-09 15:00:00,746.6292974588938
2013-01-09 18:00:00,867.5224215246636
2013-01-09 21:00:00,613.677130044843
2013-01-10 00:00:00,426.3153961136024
2013-01-10 03:00:00,455.4783258594918
2013-01-10 06:00:00,592.3467862481316
2013-01-10 09:00:00,743.1278026905833
2013-01-10 12:00:00,639.0807174887893
2013-01-10 15:00:00,726.0201793721973
2013-01-10 18:00:00,873.8863976083708
2013-01-10 21:00:00,612.193572496263
2013-01-11 00:00:00,397.5074738415545
2013-01-11 03:00:00,430.42600896860966
2013-01-11 06:00:00,584.2488789237668
2013-01-11 09:00:00,736.2668161434977
2013-01-11 12:00:00,651.7002989536621
2013-01-11 15:00:00,727.0254110612855
2013-01-11 18:00:00,868.2698056801196
2013-01-11 21:00:00,616.2929745889388
2013-01-12 00:00:00,413.22122571001483
2013-01-12 03:00:00,425.55680119581467
2013-01-12 06:00:00,598.7032884902841
2013-01-12 09:00:00,764.9813153961136
2013-01-12 12:00:00,672.2757847533634
2013-01-12 15:00:00,800.8146487294471
2013-01-12 18:00:00,900.1158445440959
2013-01-12 21:00:00,593.7593423019431
2013-01-13 00:00:00,329.83183856502245
2013-01-13 03:00:00,336.55455904334815
2013-01-13 06:00:00,573.6472346786248
2013-01-13 09:00:00,818.6920777279521
2013-01-13 12:00:00,692.862481315396
2013-01-13 15:00:00,783.340807174888
2013-01-13 18:00:00,846.5358744394617
2013-01-13 21:00:00,534.2899850523168
2013-01-14 00:00:00,378.075485799701
2013-01-14 03:00:00,389.65994020926746
2013-01-14 06:00:00,548.5911808669656
2013-01-14 09:00:00,752.5074738415547
2013-01-14 12:00:00,611.0388639760837
2013-01-14 15:00:00,762.754110612855
2013-01-14 18:00:00,882.5037369207774
2013-01-14 21:00:00,587.3878923766816
2013-01-15 00:00:00,386.6704035874439
2013-01-15 03:00:00,407.60837070254115
2013-01-15 06:00:00,575.8893871449924
2013-01-15 09:00:00,768.1091180866965
2013-01-15 12:00:00,657.9147982062781
2013-01-15 15:00:00,754.5142002989536
2013-01-15 18:00:00,876.5134529147981
2013-01-15 21:00:00,595.6315396113604
2013-01-16 00:00:00,379.5702541106127
2013-01-16 03:00:00,410.97533632286996
2013-01-16 06:00:00,593.4715994020928
2013-01-16 09:00:00,766.4798206278025
2013-01-16 12:00:00,678.0119581464872
2013-01-16 15:00:00,747.526158445441
2013-01-16 18:00:00,852.9073243647234
2013-01-16 21:00:00,569.4506726457399
2013-01-17 00:00:00,306.2780269058297
2013-01-17 03:00:00,332.06651718983557
2013-01-17 06:00:00,586.7264573991032
2013-01-17 09:00:00,744.8878923766815
2013-01-17 12:00:00,670.4035874439464
2013-01-17 15:00:00,763.3594917787741
2013-01-17 18:00:00,866.0201793721973
2013-01-17 21:00:00,610.6950672645739
2013-01-18 00:00:00,410.5941704035875
2013-01-18 03:00:00,436.78251121076227
2013-01-18 06:00:00,615.6576980568012
2013-01-18 09:00:00,760.2316890881913
2013-01-18 12:00:00,655.8034379671151
2013-01-18 15:00:00,789.8318385650226
2013-01-18 18:00:00,888.5052316890879
2013-01-18 21:00:00,631.2705530642751
2013-01-19 00:00:00,429.66741405082195
2013-01-19 03:00:00,424.0508221225709
2013-01-19 06:00:00,601.3191330343798
2013-01-19 09:00:00,780.8408071748878
2013-01-19 12:00:00,672.2832585949178
2013-01-19 15:00:00,765.2391629297458
2013-01-19 18:00:00,873.8826606875932
2013-01-19 21:00:00,587.7391629297458
2013-01-20 00:00:00,390.414798206278
2013-01-20 03:00:00,404.9887892376681
2013-01-20 06:00:00,581.8721973094171
2013-01-20 09:00:00,743.8863976083704
2013-01-20 12:00:00,702.4701046337818
2013-01-20 15:00:00,784.8318385650224
2013-01-20 18:00:00,828.5426008968608
2013-01-20 21:00:00,538.7668161434977
2013-01-21 00:00:00,376.5807174887893
2013-01-21 03:00:00,407.608370702541
2013-01-21 06:00:00,558.3109118086697
2013-01-21 09:00:00,705.560538116592
2013-01-21 12:00:00,636.9805680119583
2013-01-21 15:00:00,717.0478325859491
2013-01-21 18:00:00,842.0328849028398
2013-01-21 21:00:00,581.7713004484305
2013-01-22 00:00:00,373.2174887892377
2013-01-22 03:00:00,398.2585949177876
2013-01-22 06:00:00,570.6464872944694
2013-01-22 09:00:00,726.1621823617339
2013-01-22 12:00:00,641.8423019431988
2013-01-22 15:00:00,754.7757847533634
2013-01-22 18:00:00,873.1427503736921
2013-01-22 21:00:00,591.124813153961
2013-01-23 00:00:00,384.8019431988041
2013-01-23 03:00:00,397.51494768310914
2013-01-23 06:00:00,700.2055306427504
2013-01-23 09:00:00,702.9222720478325
2013-01-23 12:00:00,634.7346786248132
2013-01-23 15:00:00,741.1285500747385
2013-01-23 18:00:00,853.650971599402
2013-01-23 21:00:00,575.7772795216741
2013-01-24 00:00:00,385.54932735426
2013-01-24 03:00:00,411.3490284005979
2013-01-24 06:00:00,651.4424514200299
2013-01-24 09:00:00,711.9133034379673
2013-01-24 12:00:00,617.2795216741405
2013-01-24 15:00:00,736.52466367713
2013-01-24 18:00:00,852.9073243647235
2013-01-24 21:00:00,584.0134529147983
2013-01-25 00:00:00,383.30717488789236
2013-01-25 03:00:00,409.84678624813154
2013-01-25 06:00:00,567.6532137518685
2013-01-25 09:00:00,717.9073243647236
2013-01-25 12:00:00,654.0657698056802
2013-01-25 15:00:00,749.6412556053812
2013-01-25 18:00:00,875.0112107623319
2013-01-25 21:00:00,590.7473841554557
2013-01-26 00:00:00,336.5582959641256
2013-01-26 03:00:00,339.92526158445435
2013-01-26 06:00:00,596.9544095665171
2013-01-26 09:00:00,739.5029895366218
2013-01-26 12:00:00,690.4820627802691
2013-01-26 15:00:00,769.9738415545589
2013-01-26 18:00:00,915.485799701046
2013-01-26 21:00:00,615.1868460388639
2013-01-27 00:00:00,336.1846038863976
2013-01-27 03:00:00,341.789985052317
2013-01-27 06:00:00,597.8325859491778
2013-01-27 09:00:00,800.321375186846
2013-01-27 12:00:00,754.2563527653214
2013-01-27 15:00:00,805.8183856502243
2013-01-27 18:00:00,852.5336322869954
2013-01-27 21:00:00,543.2548579970105
2013-01-28 00:00:00,380.3176382660685
2013-01-28 03:00:00,412.84379671150964
2013-01-28 06:00:00,587.1076233183859
2013-01-28 09:00:00,718.2698056801197
2013-01-28 12:00:00,641.2219730941703
2013-01-28 15:00:00,710.1793721973095
2013-01-28 18:00:00,856.6591928251122
2013-01-28 21:00:00,576.1621823617339
2013-01-29 00:00:00,312.2571001494769
2013-01-29 03:00:00,335.0597907324364
2013-01-29 06:00:00,581.8759342301943
2013-01-29 09:00:00,701.9319880418535
2013-01-29 12:00:00,663.6509715994022
2013-01-29 15:00:00,751.2630792227205
2013-01-29 18:00:00,855.5269058295966
2013-01-29 21:00:00,576.2817638266068
2013-01-30 00:00:00,311.8796711509715
2013-01-30 03:00:00,344.77578475336327
2013-01-30 06:00:00,578.5089686098654
2013-01-30 09:00:00,668.0156950672647
2013-01-30 12:00:00,680.855754857997
2013-01-30 15:00:00,689.3348281016443
2013-01-30 18:00:00,785.0710014947682
2013-01-30 21:00:00,573.1539611360239
2013-01-31 00:00:00,329.82436472346785
2013-01-31 03:00:00,356.74887892376665
2013-01-31 06:00:00,549.7085201793723
2013-01-31 09:00:00,660.0261584454411
2013-01-31 12:00:00,669.6412556053812
2013-01-31 15:00:00,689.588938714499
2013-01-31 18:00:00,740.9902840059791
2013-01-31 21:00:00,553.9536621823617
2013-02-01 00:00:00,314.49551569506735
2013-02-01 03:00:00,344.03213751868475
2013-02-01 06:00:00,545.5941704035876
2013-02-01 09:00:00,648.6883408071748
2013-02-01 12:00:00,630.9865470852018
2013-02-01 15:00:00,687.9708520179373
2013-02-01 18:00:00,770.46711509716
2013-02-01 21:00:00,563.5500747384156
2013-02-02 00:00:00,318.98729446935727
2013-02-02 03:00:00,332.44394618834076
2013-02-02 06:00:00,529.5254110612854
2013-02-02 09:00:00,636.1023916292974
2013-02-02 12:00:00,664.5366218236173
2013-02-02 15:00:00,683.609865470852
2013-02-02 18:00:00,757.8662182361735
2013-02-02 21:00:00,547.4701046337817
2013-02-03 00:00:00,308.13527653213754
2013-02-03 03:00:00,315.62032884902834
2013-02-03 06:00:00,595.7100149476831
2013-02-03 09:00:00,705.4446935724964
2013-02-03 12:00:00,671.2668161434976
2013-02-03 15:00:00,694.7197309417041
2013-02-03 18:00:00,701.1920777279521
2013-02-03 21:00:00,512.6943198804184
2013-02-04 00:00:00,376.5807174887893
2013-02-04 03:00:00,403.8677130044842
2013-02-04 06:00:00,522.0478325859491
2013-02-04 09:00:00,567.2869955156949
2013-02-04 12:00:00,589.7309417040357
2013-02-04 15:00:00,630.8594917787742
2013-02-04 18:00:00,717.2795216741407
2013-02-04 21:00:00,553.8266068759343
2013-02-05 00:00:00,298.0418535127057
2013-02-05 03:00:00,326.4648729446936
2013-02-05 06:00:00,533.2548579970104
2013-02-05 09:00:00,618.5239162929746
2013-02-05 12:00:00,624.2563527653214
2013-02-05 15:00:00,679.480568011958
2013-02-05 18:00:00,763.59865470852
2013-02-05 21:00:00,555.6988041853514
2013-02-06 00:00:00,306.6517189835575
2013-02-06 03:00:00,335.4334828101643
2013-02-06 06:00:00,580.3774289985054
2013-02-06 09:00:00,657.5373692077729
2013-02-06 12:00:00,607.6756352765321
2013-02-06 15:00:00,686.1061285500749
2013-02-06 18:00:00,742.3617339312406
2013-02-06 21:00:00,549.3348281016441
2013-02-07 00:00:00,308.51270553064273
2013-02-07 03:00:00,327.58594917787747
2013-02-07 06:00:00,562.5523168908819
2013-02-07 09:00:00,604.3124065769807
2013-02-07 12:00:00,618.8938714499253
2013-02-07 15:00:00,640.3363228699551
2013-02-07 18:00:00,725.6352765321375
2013-02-07 21:00:00,533.6285500747383
2013-02-08 00:00:00,298.0381165919281
2013-02-08 03:00:00,327.5822122571001
2013-02-08 06:00:00,569.159192825112
2013-02-08 09:00:00,644.8243647234679
2013-02-08 12:00:00,671.2518684603889
2013-02-08 15:00:00,689.0919282511212
2013-02-08 18:00:00,793.3221225710014
2013-02-08 21:00:00,557.3168908819133
2013-02-09 00:00:00,313.7443946188342
2013-02-09 03:00:00,329.4506726457399
2013-02-09 06:00:00,559.4319880418534
2013-02-09 09:00:00,699.0844544095665
2013-02-09 12:00:00,652.7989536621824
2013-02-09 15:00:00,754.6263079222718
2013-02-09 18:00:00,815.803437967115
2013-02-09 21:00:00,586.3751868460389
2013-02-10 00:00:00,324.2227204783259
2013-02-10 03:00:00,332.4402092675635
2013-02-10 06:00:00,594.2077727952168
2013-02-10 09:00:00,714.7010463378177
2013-02-10 12:00:00,727.8139013452915
2013-02-10 15:00:00,771.4760837070254
2013-02-10 18:00:00,772.8550074738415
2013-02-10 21:00:00,509.32361733931225
2013-02-11 00:00:00,377.32436472346785
2013-02-11 03:00:00,403.8677130044843
2013-02-11 06:00:00,535.1270553064275
2013-02-11 09:00:00,623.755605381166
2013-02-11 12:00:00,593.8378176382662
2013-02-11 15:00:00,684.730941704036
2013-02-11 18:00:00,736.7526158445443
2013-02-11 21:00:00,532.5112107623319
2013-02-12 00:00:00,297.2944693572495
2013-02-12 03:00:00,327.2085201793721
2013-02-12 06:00:00,538.8714499252616
2013-02-12 09:00:00,652.8064275037369
2013-02-12 12:00:00,612.9110612855006
2013-02-12 15:00:00,686.6068759342302
2013-02-12 18:00:00,707.1860986547085
2013-02-12 21:00:00,535.5044843049326
2013-02-13 00:00:00,301.03139013452926
2013-02-13 03:00:00,332.4439461883408
2013-02-13 06:00:00,544.8505231689088
2013-02-13 09:00:00,633.8527653213753
2013-02-13 12:00:00,610.6651718983559
2013-02-13 15:00:00,681.229446935725
2013-02-13 18:00:00,746.6180866965619
2013-02-13 21:00:00,536.2481315396114
2013-02-14 00:00:00,305.9005979073243
2013-02-14 03:00:00,327.20852017937216
2013-02-14 06:00:00,536.2518684603888
2013-02-14 09:00:00,622.0104633781765
2013-02-14 12:00:00,617.0216741405084
2013-02-14 15:00:00,674.1367713004485
2013-02-14 18:00:00,752.1263079222721
2013-02-14 21:00:00,529.1405082212257
2013-02-15 00:00:00,307.3916292974589
2013-02-15 03:00:00,335.05605381165907
2013-02-15 06:00:00,544.8467862481315
2013-02-15 09:00:00,645.4446935724962
2013-02-15 12:00:00,627.619581464873
2013-02-15 15:00:00,711.5545590433481
2013-02-15 18:00:00,760.2428998505233
2013-02-15 21:00:00,555.6950672645739
2013-02-16 00:00:00,332.4476831091179
2013-02-16 03:00:00,335.43348281016443
2013-02-16 06:00:00,557.5710014947682
2013-02-16 09:00:00,676.4985052316891
2013-02-16 12:00:00,670.5007473841555
2013-02-16 15:00:00,733.8826606875936
2013-02-16 18:00:00,805.3101644245143
2013-02-16 21:00:00,563.542600896861
2013-02-17 00:00:00,331.6965620328849
2013-02-17 03:00:00,333.18759342301934
2013-02-17 06:00:00,569.53288490284
2013-02-17 09:00:00,703.3146487294471
2013-02-17 12:00:00,677.0029895366217
2013-02-17 15:00:00,727.5186846038864
2013-02-17 18:00:00,787.3430493273542
2013-02-17 21:00:00,529.8953662182362
2013-02-18 00:00:00,399.37967115097155
2013-02-18 03:00:00,415.4596412556052
2013-02-18 06:00:00,577.3841554559044
2013-02-18 09:00:00,615.1532137518684
2013-02-18 12:00:00,602.432735426009
2013-02-18 15:00:00,660.9192825112108
2013-02-18 18:00:00,708.2997010463379
2013-02-18 21:00:00,537.3729446935724
2013-02-19 00:00:00,308.5164424514201
2013-02-19 03:00:00,335.0560538116592
2013-02-19 06:00:00,539.6188340807176
2013-02-19 09:00:00,595.7100149476831
2013-02-19 12:00:00,601.6890881913304
2013-02-19 15:00:00,655.5381165919282
2013-02-19 18:00:00,710.7922272047834
2013-02-19 21:00:00,533.2585949177877
2013-02-20 00:00:00,317.4925261584455
2013-02-20 03:00:00,344.4095665171899
2013-02-20 06:00:00,551.9544095665173
2013-02-20 09:00:00,597.9521674140507
2013-02-20 12:00:00,608.553811659193
2013-02-20 15:00:00,653.6771300448432
2013-02-20 18:00:00,707.821375186846
2013-02-20 21:00:00,519.7982062780269
2013-02-21 00:00:00,308.89387144992514
2013-02-21 03:00:00,334.31240657698066
2013-02-21 06:00:00,501.1023916292975
2013-02-21 09:00:00,591.5844544095665
2013-02-21 12:00:00,587.1076233183857
2013-02-21 15:00:00,650.8034379671152
2013-02-21 18:00:00,716.6517189835577
2013-02-21 21:00:00,525.7772795216741
2013-02-22 00:00:00,313.75560538116594
2013-02-22 03:00:00,338.0455904334828
2013-02-22 06:00:00,535.4970104633783
2013-02-22 09:00:00,620.762331838565
2013-02-22 12:00:00,625.6165919282513
2013-02-22 15:00:00,652.686846038864
2013-02-22 18:00:00,754.7272047832585
2013-02-22 21:00:00,558.8153961136023
2013-02-23 00:00:00,322.35052316890875
2013-02-23 03:00:00,334.3086696562032
2013-02-23 06:00:00,537.7503736920777
2013-02-23 09:00:00,626.5059790732438
2013-02-23 12:00:00,617.7727952167414
2013-02-23 15:00:00,627.5
2013-02-23 18:00:00,737.5112107623318
2013-02-23 21:00:00,531.7638266068759
2013-02-24 00:00:00,302.1524663677129
2013-02-24 03:00:00,314.49925261584457
2013-02-24 06:00:00,665.0448430493275
2013-02-24 09:00:00,667.1487294469358
2013-02-24 12:00:00,635.4783258594919
2013-02-24 15:00:00,688.0941704035873
2013-02-24 18:00:00,686.7301943198804
2013-02-24 21:00:00,482.0254110612855
2013-02-25 00:00:00,371.3340807174888
2013-02-25 03:00:00,390.40732436472354
2013-02-25 06:00:00,512.313153961136
2013-02-25 09:00:00,550.4633781763827
2013-02-25 12:00:00,558.6883408071748
2013-02-25 15:00:00,623.7481315396114
2013-02-25 18:00:00,682.7242152466368
2013-02-25 21:00:00,511.19207772795215
2013-02-26 00:00:00,287.93721973094176
2013-02-26 03:00:00,318.23991031390125
2013-02-26 06:00:00,516.0538116591928
2013-02-26 09:00:00,670.0597907324365
2013-02-26 12:00:00,620.0149476831091
2013-02-26 15:00:00,647.3131539611359
2013-02-26 18:00:00,719.1741405082212
2013-02-26 21:00:00,502.5971599402092
2013-02-27 00:00:00,295.78849028400606
2013-02-27 03:00:00,324.58893871449925
2013-02-27 06:00:00,534.3796711509715
2013-02-27 09:00:00,603.9275037369208
2013-02-27 12:00:00,594.9551569506726
2013-02-27 15:00:00,657.1748878923768
2013-02-27 18:00:00,691.7040358744395
2013-02-27 21:00:00,497.72795216741406
2013-02-28 00:00:00,292.4252615844545
2013-02-28 03:00:00,318.98729446935727
2013-02-28 06:00:00,541.8647234678625
2013-02-28 09:00:00,610.6614349775786
2013-02-28 12:00:00,582.2496263079223
2013-02-28 15:00:00,659.7907324364724
2013-02-28 18:00:00,711.6778774289987
2013-02-28 21:00:00,518.2959641255607
2013-03-01 00:00:00,296.54334828101656
2013-03-01 03:00:00,320.47832585949175
2013-03-01 06:00:00,509.3236173393124
2013-03-01 09:00:00,633.2361733931242
2013-03-01 12:00:00,600.5717488789238
2013-03-01 15:00:00,659.5366218236173
2013-03-01 18:00:00,750.2503736920777
2013-03-01 21:00:00,525.4073243647235
2013-03-02 00:00:00,306.2630792227205
2013-03-02 03:00:00,323.8452914798208
2013-03-02 06:00:00,532.5074738415545
2013-03-02 09:00:00,652.4364723467863
2013-03-02 12:00:00,642.7055306427505
2013-03-02 15:00:00,710.4409566517189
2013-03-02 18:00:00,760.4783258594916
2013-03-02 21:00:00,520.9192825112107
2013-03-03 00:00:00,314.11434977578466
2013-03-03 03:00:00,330.198056801196
2013-03-03 06:00:00,527.272047832586
2013-03-03 09:00:00,653.9200298953663
2013-03-03 12:00:00,670.0149476831092
2013-03-03 15:00:00,732.3953662182363
2013-03-03 18:00:00,721.7862481315397
2013-03-03 21:00:00,505.96038863976077
2013-03-04 00:00:00,390.4073243647236
2013-03-04 03:00:00,418.82660687593403
2013-03-04 06:00:00,547.4701046337816
2013-03-04 09:00:00,646.9506726457399
2013-03-04 12:00:00,587.4738415545592
2013-03-04 15:00:00,658.2884902840061
2013-03-04 18:00:00,732.6345291479823
2013-03-04 21:00:00,532.5112107623319
2013-03-05 00:00:00,318.23991031390125
2013-03-05 03:00:00,343.66218236173387
2013-03-05 06:00:00,545.601644245142
2013-03-05 09:00:00,638.1053811659193
2013-03-05 12:00:00,634.2227204783259
2013-03-05 15:00:00,675.9790732436471
2013-03-05 18:00:00,728.6509715994024
2013-03-05 21:00:00,537.7391629297458
2013-03-06 00:00:00,325.71375186846035
2013-03-06 03:00:00,343.2847533632286
2013-03-06 06:00:00,564.2937219730942
2013-03-06 09:00:00,656.285500747384
2013-03-06 12:00:00,621.509715994021
2013-03-06 15:00:00,640.5829596412556
2013-03-06 18:00:00,735.2503736920779
2013-03-06 21:00:00,547.4701046337818
2013-03-07 00:00:00,332.4439461883407
2013-03-07 03:00:00,358.24738415545585
2013-03-07 06:00:00,546.8460388639763
2013-03-07 09:00:00,617.4028400597908
2013-03-07 12:00:00,646.8236173393125
2013-03-07 15:00:00,637.339312406577
2013-03-07 18:00:00,707.4103139013454
2013-03-07 21:00:00,537.3692077727952
2013-03-08 00:00:00,313.7481315396114
2013-03-08 03:00:00,339.170403587444
2013-03-08 06:00:00,542.9820627802691
2013-03-08 09:00:00,627.2421524663678
2013-03-08 12:00:00,596.0874439461883
2013-03-08 15:00:00,657.6681614349777
2013-03-08 18:00:00,716.9170403587444
2013-03-08 21:00:00,531.7600896860987
2013-03-09 00:00:00,324.58893871449925
2013-03-09 03:00:00,334.6860986547085
2013-03-09 06:00:00,536.244394618834
2013-03-09 09:00:00,683.6023916292975
2013-03-09 12:00:00,710.9379671150972
2013-03-09 15:00:00,689.476831091181
2013-03-09 18:00:00,729.880418535127
2013-03-09 21:00:00,542.3579970104634
2013-03-10 00:00:00,326.4648729446936
2013-03-10 03:00:00,339.1778774289985
2013-03-10 06:00:00,550.0859491778773
2013-03-10 09:00:00,671.2780269058295
2013-03-10 12:00:00,658.288490284006
2013-03-10 15:00:00,710.7922272047831
2013-03-10 18:00:00,741.3751868460387
2013-03-10 21:00:00,508.1988041853512
2013-03-11 00:00:00,391.15844544095665
2013-03-11 03:00:00,416.95814648729447
2013-03-11 06:00:00,550.0822122571001
2013-03-11 09:00:00,584.1106128550076
2013-03-11 12:00:00,602.8139013452915
2013-03-11 15:00:00,619.2750373692078
2013-03-11 18:00:00,704.5777279521673
2013-03-11 21:00:00,521.2892376681615
2013-03-12 00:00:00,309.27130044843034
2013-03-12 03:00:00,333.5650224215247
2013-03-12 06:00:00,523.9088191330344
2013-03-12 09:00:00,561.3041853512706
2013-03-12 12:00:00,600.9454409566517
2013-03-12 15:00:00,608.9275037369208
2013-03-12 18:00:00,654.9140508221225
2013-03-12 21:00:00,512.6905829596412
2013-03-13 00:00:00,292.4252615844544
2013-03-13 03:00:00,315.99402092675643
2013-03-13 06:00:00,498.8602391629299
2013-03-13 09:00:00,542.608370702541
2013-03-13 12:00:00,576.2630792227204
2013-03-13 15:00:00,599.4506726457399
2013-03-13 18:00:00,691.3452914798205
2013-03-13 21:00:00,510.0747384155456
2013-03-14 00:00:00,296.17339312406574
2013-03-14 03:00:00,318.61360239162934
2013-03-14 06:00:00,513.8079222720479
2013-03-14 09:00:00,553.0717488789238
2013-03-14 12:00:00,575.5119581464871
2013-03-14 15:00:00,599.8243647234679
2013-03-14 18:00:00,693.8303437967115
2013-03-14 21:00:00,516.0575485799701
2013-03-15 00:00:00,295.0448430493274
